id,drugbank_id,name,type,groups,categories,SMILES,PubChem_CID
9907,DB11906,Acyline,small molecule,investigational,"Amino Acids, Peptides, and Proteins|Gonadotropin-Releasing Hormone, antagonists & inhibitors|Hormone Antagonists|Hormones, Hormone Substitutes, and Hormone Antagonists|Peptides",CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(C)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(C)=O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,16137348
9908,DB11907,Rociletinib,small molecule,investigational,"Acids, Acyclic|Acrylates|Amides|Antineoplastic Agents|Antineoplastic and Immunomodulating Agents|Protein Kinase Inhibitors",COC1=CC(=CC=C1NC1=NC=C(C(NC2=CC=CC(NC(=O)C=C)=C2)=N1)C(F)(F)F)N1CCN(CC1)C(C)=O,57335384
9909,DB11909,Varespladib,small molecule,investigational,"Acids, Acyclic|Enzyme Inhibitors|Fatty Acids|Fatty Acids, Volatile|Heterocyclic Compounds, Fused-Ring|Lipids|Phospholipase A2 Inhibitors|Phospholipases A, antagonists & inhibitors",CCC1=C(C(=O)C(N)=O)C2=C(OCC(O)=O)C=CC=C2N1CC1=CC=CC=C1,155815
9910,DB11910,MK-0249,small molecule,investigational,"Heterocyclic Compounds, Fused-Ring|Quinazolines",CC1=NC2=CC=CC(=C2C(=O)N1C1=CC=C(OCCCN2CCCC2)C=C1)C(F)(F)F,11697697
9911,DB11911,Galunisertib,small molecule,investigational,"Heterocyclic Compounds, Fused-Ring",CC1=CC=CC(=N1)C1=NN2CCCC2=C1C1=C2C=C(C=CC2=NC=C1)C(N)=O,10090485
9912,DB11912,Lanopepden,small molecule,investigational,Amines|Anti-Bacterial Agents|Enzyme Inhibitors|Hydroxy Acids|Hydroxylamines,CC1=NC(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)=C(F)C(=N1)N1CCN2CCOC[C@@H]2C1,52918384
9913,DB11913,LY-2090314,small molecule,investigational,"Acids, Acyclic|Dicarboxylic Acids|Glycogen Synthase Kinase 3, antagonists & inhibitors|Heterocyclic Compounds, Fused-Ring|Imides|Maleates",FC1=CC2=C3N(CCN(C2)C(=O)N2CCCCC2)C=C(C3=C1)C1=C(C(=O)NC1=O)C1=CN=C2C=CC=CN12,10029385
9915,DB11915,Valbenazine,small molecule,approved|investigational,"Amino Acids|Amino Acids, Branched-Chain|Amino Acids, Essential|Amino Acids, Peptides, and Proteins|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Substrates|Cytochrome P-450 Substrates|Drugs that are Mainly Renally Excreted|Heterocyclic Compounds, Fused-Ring|Nervous System|Quinolizines|Vesicular Monoamine Transporter 2 Inhibitor|Vesicular Monoamine Transporter 2 Inhibitors",COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,24795069
9916,DB11916,Indium In-111,small molecule,investigational,,[111In],5462099
9917,DB11917,Vatiquinone,small molecule,investigational,Benzoquinones|Coenzymes|Enzymes and Coenzymes|Quinones,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,46184405
9918,DB11918,Guadecitabine,small molecule,investigational,"Antineoplastic Agents|Aza Compounds|Carbohydrates|Glycosides|Immunologic Factors|Nucleic Acids, Nucleotides, and Nucleosides|Nucleosides|Pyrimidine Nucleosides|Pyrimidines|Ribonucleosides",NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)O[C@H]2C[C@@H](O[C@@H]2CO)N2C=NC(N)=NC2=O)O1,71587872
9919,DB11919,6-O-benzylguanine,small molecule,investigational,"Antineoplastic Agents|Cytochrome P-450 CYP1A2 Substrates|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|Enzyme Inhibitors|Heterocyclic Compounds, Fused-Ring|Purines|Purinones|Xanthine derivatives",NC1=NC(OCC2=CC=CC=C2)=C2N=CNC2=N1,4578
9920,DB11920,Lesogaberan,small molecule,investigational,"Acids|Acids, Noncarboxylic|Amines|GABA Agents|GABA Agonists|GABA-A Receptor Agonists|Gastrointestinal Agents|Neurotransmitter Agents|Organophosphorus Compounds|Phosphorus Acids|Phosphorus Compounds",NC[C@@H](F)CP(O)=O,9833984
9921,DB11921,Deflazacort,small molecule,approved|investigational,"Adrenal Cortex Hormones|Anti-Inflammatory Agents|Corticosteroid Hormone Receptor Agonists|Corticosteroids|Corticosteroids for Systemic Use|Corticosteroids for Systemic Use, Plain|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inducers (strength unknown)|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Inducers|Cytochrome P-450 CYP3A5 Inducers (strength unknown)|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Substrates|Fused-Ring Compounds|Glucocorticoids|Hyperglycemia-Associated Agents|Immunosuppressive Agents|Steroids|Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins",[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,189821
9922,DB11922,Danirixin,small molecule,investigational,Sulfur Compounds,CC1=C(NC(=O)NC2=CC=C(Cl)C(=C2O)S(=O)(=O)[C@H]2CCCNC2)C=CC=C1F,24780598
9923,DB11923,Decoglurant,small molecule,investigational,,NC1=CC=C(C=N1)C#CC1=C2N=C(C=C(N2N=C1)C(F)(F)F)C1=CC=C(C=C1)C(F)(F)F,71533696
9924,DB11924,Safingol,small molecule,investigational,"Alcohols|Amines|Amino Alcohols|Enzyme Inhibitors|Glycols|Protein Kinase C, antagonists & inhibitors",CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,3058739
9925,DB11925,Vistusertib,small molecule,investigational,Oxazines|Protein Kinase Inhibitors,CNC(=O)C1=CC(=CC=C1)C1=CC=C2C(N=C(N=C2N2CCOC[C@@H]2C)N2CCOC[C@@H]2C)=N1,25262792
9927,DB11927,Lodenafil carbonate,small molecule,investigational,"Acids|Acids, Noncarboxylic|Alkalies|Anions|Carbon Compounds, Inorganic|Carbonic Acid|Electrolytes|Ions",CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CCOC(=O)OCCN2CCN(CC2)S(=O)(=O)C2=CC=C(OCC)C(=C2)C2=NC3=C(N(C)N=C3CCC)C(=O)N2)CC1,9963284
9929,DB11929,Vaniprevir,small molecule,investigational,"Heterocyclic Compounds, Fused-Ring",[H][C@]1(C[C@@H]2CN1C(=O)[C@@H](NC(=O)OCC(C)(C)CCCCC1=C3CN(CC3=CC=C1)C(=O)O2)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1CC)C(=O)NS(=O)(=O)C1CC1,24765256
9931,DB11932,Abametapir,small molecule,investigational,,CC1=CC=C(N=C1)C1=CC=C(C)C=N1,15664
9932,DB11933,Riboprine,small molecule,investigational,,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(NCC=C(C)C)N=CN=C23)[C@]([H])(O)[C@]1([H])O,24405
9933,DB11934,Epelsiban,small molecule,investigational,Oxazines|Piperazines,CC[C@H](C)[C@H]1N([C@@H](C(=O)N2CCOCC2)C2=CC=C(C)N=C2C)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1,11634973
9934,DB11935,Flomoxef,small molecule,investigational,"Amides|Anti-Bacterial Agents|Antibacterials for Systemic Use|Antiinfectives for Systemic Use|beta-Lactams|Cephalosporins|Heterocyclic Compounds, Fused-Ring|Lactams|Nephrotoxic agents|Second-Generation Cephalosporins|Sulfur Compounds|Thiazines",CO[C@]1(NC(=O)CSC(F)F)[C@H]2OCC(CSC3=NN=NN3CCO)=C(N2C1=O)C(O)=O,65864
9935,DB11936,Bempedoic acid,small molecule,approved|investigational,"Acids, Acyclic|Enzyme Inhibitors|Hypolipidemic Agents|Hypolipidemic Agents Indicated for Hyperlipidemia|Lipid Regulating Agents|OATP1B1/SLCO1B1 Inhibitors|OATP1B3 inhibitors|OATP1B3 substrates|UGT2B7 substrates",CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,10472693
9936,DB11937,Kynurenic Acid,small molecule,investigational,"Excitatory Amino Acid Agents|Excitatory Amino Acid Antagonists|Heterocyclic Compounds, Fused-Ring|Hydroxyquinolines|Neurotransmitter Agents|Quinolines|Xanthurenates",OC(=O)C1=CC(=O)C2=CC=CC=C2N1,3845
9937,DB11938,Difelikefalin,small molecule,investigational,,CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,24794466
9938,DB11939,Henagliflozin,small molecule,investigational,,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@]23OC[C@@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1F,56832738
9939,DB11940,Triapine,small molecule,investigational,Semicarbazides|Semicarbazones|Sulfur Compounds,NC(=S)N\N=C\C1=C(N)C=CC=N1,9571836
9940,DB11941,Tasisulam,small molecule,investigational,"Acids, Carbocyclic|Amides|Benzene Derivatives|Benzoates|Sulfones|Sulfur Compounds",ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1,10160238
9941,DB11942,Selinexor,small molecule,approved|investigational,Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|OATP1B3 inhibitors,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,71481097
9942,DB11943,Delafloxacin,small molecule,approved|investigational,"Anti-Bacterial Agents|Anti-Infective Agents|Antibacterials for Systemic Use|Antiinfectives for Systemic Use|BCRP/ABCG2 Substrates|Cytochrome P-450 CYP2C9 Inducers|Cytochrome P-450 CYP2C9 Inducers (weak)|Cytochrome P-450 CYP2E1 Inducers|Cytochrome P-450 CYP2E1 Inducers (weak)|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inducers (weak)|Cytochrome P-450 Enzyme Inducers|Drugs that are Mainly Renally Excreted|Fluoroquinolone Antibacterial|Fluoroquinolones|Heterocyclic Compounds, Fused-Ring|Potential QTc-Prolonging Agents|QTc Prolonging Agents|Quinolines|Quinolones|UGT1A1 Substrates|UGT1A3 substrates",NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,487101
9943,DB11944,Ingavirin,small molecule,investigational,"Acids, Acyclic|Anti-Infective Agents|Antiviral Agents|Fatty Acids|Fatty Acids, Volatile|Lipids",OC(=O)CCCC(=O)NCCC1=CNC=N1,9942657
9945,DB11946,AZD-1981,small molecule,investigational,,CC(=O)NC1=C2C(=CC=C1)N(CC(O)=O)C(C)=C2SC1=CC=C(Cl)C=C1,11292191
9946,DB11947,Pridopidine,small molecule,investigational,,CCCN1CCC(CC1)C1=CC=CC(=C1)S(C)(=O)=O,9795739
9947,DB11948,Lapachone,small molecule,investigational,Anti-Infective Agents|Anti-Retroviral Agents|Antiviral Agents|Enzyme Inhibitors|Naphthalenes|Nucleic Acid Synthesis Inhibitors|Quinones|Radiation-Sensitizing Agents|Reverse Transcriptase Inhibitors,CC1(C)CCC2=C(O1)C1=CC=CC=C1C(=O)C2=O,3885
9948,DB11949,Vestipitant,small molecule,investigational,"Benzene Derivatives|Hydrocarbons, Fluorinated|Hydrocarbons, Halogenated|Neurokinin-1 Receptor Antagonists|Neurotransmitter Agents",C[C@@H](N(C)C(=O)N1CCNC[C@@H]1C1=CC=C(F)C=C1C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,9832383
9949,DB11950,Teneligliptin,small molecule,investigational,Agents causing angioedema|Blood Glucose Lowering Agents|DPP-IV Inhibitors|Sulfur Compounds|Thiazoles,[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1,11949652
9950,DB11951,Lemborexant,small molecule,approved|investigational,"Central Nervous System Depressants|Cytochrome P-450 CYP2B6 Inducers|Cytochrome P-450 CYP2B6 Inducers (strength unknown)|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Orexin Receptor Antagonists|P-glycoprotein substrates|Sleep Aids, Pharmaceutical|Sleep Initiation and Maintenance Disorders",CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,56944144
9951,DB11952,Duvelisib,small molecule,approved|investigational,"BCRP/ABCG2 Substrates|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A4 Substrates (strength unknown)|Cytochrome P-450 Substrates|Heterocyclic Compounds, Fused-Ring|P-glycoprotein substrates|Phosphatidylinositol 3-Kinases, antagonists & inhibitors",C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,50905713
9952,DB11953,PF-04447943,small molecule,investigational,Phosphodiesterase Inhibitors|Pyrimidines,C[C@@H]1CN(CC2=NC=CC=N2)C[C@H]1C1=NC2=C(C=NN2C2CCOCC2)C(=O)N1,25115162
9953,DB11954,Lomibuvir,small molecule,investigational,Alcohols|Cyclohexanes|Cycloparaffins|Fatty Alcohols|Hexanols|Lipids|Sulfur Compounds,C[C@H]1CC[C@@H](CC1)C(=O)N([C@H]1CC[C@H](O)CC1)C1=C(SC(=C1)C#CC(C)(C)C)C(O)=O,24798764
9955,DB11956,Delanzomib,small molecule,investigational,"Acids|Acids, Noncarboxylic|Amino Acids|Amino Acids, Essential|Amino Acids, Neutral|Amino Acids, Peptides, and Proteins|Boron Compounds|Enzyme Inhibitors|Protease Inhibitors|Proteasome Inhibitors",CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1=CC=CC(=N1)C1=CC=CC=C1)[C@@H](C)O)B(O)O,24800541
9956,DB11957,Idalopirdine,small molecule,investigational,"Amines|Antidepressive Agents|Benzene Derivatives|Benzyl Compounds|Central Nervous System Depressants|Heterocyclic Compounds, Fused-Ring|Serotonin Agents|Serotonin Receptor Antagonists",FC(F)C(F)(F)COC1=CC=CC(CNCCC2=CNC3=CC(F)=CC=C23)=C1,21071390
9957,DB11958,Brivanib,small molecule,investigational,"Amino Acids|Amino Acids, Peptides, and Proteins",C[C@@H](O)COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C,11234052
9959,DB11960,Carboxyamidotriazole,small molecule,investigational,Agents causing hyperkalemia|Antiarrhythmic agents|Antineoplastic Agents|Bradycardia-Causing Agents|Calcium Channel Blockers|Calcium-Regulating Hormones and Agents|Cardiovascular Agents|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|Membrane Transport Modulators,NC(=O)C1=C(N)N(CC2=CC(Cl)=C(C(=O)C3=CC=C(Cl)C=C3)C(Cl)=C2)N=N1,108144
9960,DB11961,AZD-1236,small molecule,investigational,,C[C@]1(CS(=O)(=O)N2CCC(CC2)OC2=CC=C(Cl)C=N2)NC(=O)NC1=O,24751752
9961,DB11962,GSK-1059615,small molecule,investigational,,O=C1NC(=O)\C(S1)=C\C1=CC=C2N=CC=C(C3=CC=NC=C3)C2=C1,23582824
9962,DB11963,Dacomitinib,small molecule,approved|investigational,"Antineoplastic Agents|Antineoplastic and Immunomodulating Agents|BCRP/ABCG2 Inhibitors|BCRP/ABCG2 Substrates|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 CYP2C9 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 CYP2D6 Inhibitors|Cytochrome P-450 CYP2D6 Inhibitors (strong)|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 CYP2D6 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A4 Substrates (strength unknown)|Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Heterocyclic Compounds, Fused-Ring|OCT1 inhibitors|P-glycoprotein inhibitors|P-glycoprotein substrates|P-glycoprotein substrates with narrow therapeutic index|Protein Kinase Inhibitors|Quinazolines|Tyrosine Kinase Inhibitors|UGT1A1 Inhibitors",COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,11511120
9963,DB11964,Ilaprazole,small molecule,investigational,"Anti-Ulcer Agents|Benzimidazoles|Gastric Acid Lowering Agents|Heterocyclic Compounds, Fused-Ring|Proton Pump Inhibitors|Pyridines|Sulfoxides|Sulfur Compounds",COC1=C(C)C(CS(=O)C2=NC3=C(N2)C=CC(=C3)N2C=CC=C2)=NC=C1,214351
9964,DB11965,SJG-136,small molecule,investigational,"Benzazepines|Heterocyclic Compounds, Fused-Ring",COC1=CC2=C(C=C1OCCCOC1=CC3=C(C=C1OC)C(=O)N1CC(=C)C[C@H]1C=N3)N=C[C@@H]1CC(=C)CN1C2=O,393111
9965,DB11966,BMS-986094,small molecule,investigational,"Carbohydrates|Glycosides|Guanine Nucleotides|Heterocyclic Compounds, Fused-Ring|Nucleic Acids, Nucleotides, and Nucleosides|Nucleotides|Purine Nucleotides|Purines|Ribonucleotides",COC1=C2N=CN([C@@H]3O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)OC4=C5C=CC=CC5=CC=C4)[C@@H](O)[C@@]3(C)O)C2=NC(N)=N1,46700744
9966,DB11967,Binimetinib,small molecule,approved|investigational,"Antineoplastic Agents|Antineoplastic and Immunomodulating Agents|Cytochrome P-450 CYP1A2 Substrates|Cytochrome P-450 CYP2C19 Substrates|Cytochrome P-450 Substrates|Heterocyclic Compounds, Fused-Ring|MAP Kinase Kinase 1, antagonists & inhibitors|MAP Kinase Kinase 2, antagonists & inhibitors|P-glycoprotein substrates with narrow therapeutic index|Protein Kinase Inhibitors|UGT1A1 Substrates|UGT1A1 substrates with narrow therapeutic index",CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,10288191
9967,DB11968,MK-7145,small molecule,investigational,"Heterocyclic Compounds, Fused-Ring",CC1=C2COC(=O)C2=CC=C1[C@@H](O)CN1CCN(C[C@H](O)C2=C(C)C3=C(C=C2)C(=O)OC3)CC1,59568713
9968,DB11969,Uprosertib,small molecule,investigational,Amines|Polyamines,CN1N=CC(Cl)=C1C1=C(Cl)OC(=C1)C(=O)N[C@H](CN)CC1=CC=C(F)C(F)=C1,51042438
9969,DB11970,Burixafor,small molecule,investigational,,NC1=NC(NC[C@H]2CC[C@H](CNCCCNC3CCCCC3)CC2)=NC(=C1)N1CCN(CCP(O)(O)=O)CC1,44479007
9970,DB11971,Vilaprisan,small molecule,investigational,Fused-Ring Compounds,C[C@]12C[C@H](C3=CC=C(C=C3)S(C)(=O)=O)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F,50915138
9972,DB11973,Tesevatinib,small molecule,investigational,"Antineoplastic Agents|Aza Compounds|Enzyme Inhibitors|ErbB Receptors, antagonists & inhibitors|Heterocyclic Compounds, Fused-Ring|Protein Kinase Inhibitors|Receptor, EphB4, antagonists & inhibitors|Receptor, ErbB-2, antagonists & inhibitors|Tyrosine Kinase Inhibitors|Vascular Endothelial Growth Factor Receptor-2, antagonists & inhibitors",COC1=C(OC[C@H]2C[C@H]3CN(C)C[C@H]3C2)C=C2N=CN=C(NC3=CC=C(Cl)C(Cl)=C3F)C2=C1,10458325
9973,DB11974,PF-04691502,small molecule,investigational,"Phosphatidylinositol 3-Kinases, antagonists & inhibitors|Pyridines",COC1=CC=C(C=N1)C1=CC2=C(C)N=C(N)N=C2N([C@H]2CC[C@@H](CC2)OCCO)C1=O,25033539
9974,DB11975,TAK-448,small molecule,investigational,"Amino Acids, Peptides, and Proteins|Biological Factors|Intercellular Signaling Peptides and Proteins|Neoplasm Proteins|Nerve Tissue Proteins|Neuropeptides|Peptides|Proteins|Tumor Suppressor Proteins",[H][C@]1(C[C@@H](O)CN1C(=O)[C@@H](CC1=CC=C(O)C=C1)NC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NNC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)NC)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(N)=O,46700761
9976,DB11977,Golvatinib,small molecule,investigational,"Amines|Pyridines|Vascular Endothelial Growth Factor Receptor-2, antagonists & inhibitors",CN1CCN(CC1)C1CCN(CC1)C(=O)NC1=CC(OC2=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C(F)=C2)=CC=N1,16118392
9977,DB11978,Glasdegib,small molecule,approved|investigational,"Antineoplastic Agents|BCRP/ABCG2 Inhibitors|BCRP/ABCG2 Substrates|Benzene Derivatives|Cytochrome P-450 CYP2C8 Substrates|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|Hedgehog Pathway Inhibitor|Heterocyclic Compounds, Fused-Ring|Highest Risk QTc-Prolonging Agents|MATE 1 Inhibitors|MATE 2 Inhibitors|MATE inhibitors|P-glycoprotein inhibitors|P-glycoprotein substrates|QTc Prolonging Agents|Smoothened Receptor Antagonists|UGT1A9 Substrates",CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N,25166913
9978,DB11979,Elagolix,small molecule,approved|investigational,"Antigonadotropins and Similar Agents|Cytochrome P-450 CYP2C8 Substrates|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 Substrates|Gonadotropin-releasing Hormone Antagonists|Hydrocarbons, Halogenated|OATP1B1/SLCO1B1 Substrates|P-glycoprotein inhibitors|P-glycoprotein substrates|UGT1A1 Substrates",COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,11250647
9979,DB11980,Carbon Black,small molecule,investigational,,,
9980,DB11981,Elamipretide,small molecule,investigational,"Amino Acids, Peptides, and Proteins|Peptides",CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,11764719
9981,DB11982,GDC-0623,small molecule,investigational,Nicotinic Acids|Pyridines,OCCONC(=O)C1=C(NC2=C(F)C=C(I)C=C2)N2C=NC=C2C=C1,42642654
9983,DB11984,Letaxaban,small molecule,investigational,Anticoagulants|Antithrombins|Enzyme Inhibitors|Factor Xa Inhibitors|Hematologic Agents|Protease Inhibitors|Pyrimidines|Serine Protease Inhibitors|Sulfur Compounds,O[C@H](CS(=O)(=O)C1=CC=C2C=C(Cl)C=CC2=C1)C(=O)N1CCC(CC1)N1CCCNC1=O,11641515
9984,DB11985,Dapaconazole,small molecule,investigational,,FC(F)(F)C1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,51001696
9985,DB11986,Entrectinib,small molecule,approved|investigational,"Amides|Antineoplastic Agents|Benzene Derivatives|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 Substrates|Enzyme Inhibitors|Heterocyclic Compounds, Fused-Ring|P-glycoprotein inhibitors|P-glycoprotein substrates|P-glycoprotein substrates with narrow therapeutic index|Protein Kinase Inhibitors|Pyrazoles|QTc Prolonging Agents|Tyrosine Kinase Inhibitors",CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=CC=C(CC4=CC(F)=CC(F)=C4)C=C23)C(NC2CCOCC2)=C1,25141092
9986,DB11987,GSK-2018682,small molecule,investigational,"Heterocyclic Compounds, Fused-Ring|Oxazoles",CC(C)OC1=C(Cl)C=C(C=N1)C1=NC(=NO1)C1=C2C=CN(CCCC(O)=O)C2=CC=C1,24988201
9988,DB11989,Benznidazole,small molecule,approved|investigational,"Agents Against Leishmaniasis and Trypanosomiasis|Anti-Infective Agents|Antiparasitic Agents|Antiparasitic Products, Insecticides and Repellents|Antiprotozoals|Drugs that are Mainly Renally Excreted|Imidazoles|Immunologic Factors|Mutagens|Nitro Compounds|Nitroimidazole Derivatives|Noxae|Toxic Actions|Trypanocidal Agents",[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1,31593
9989,DB11990,MK-0812,small molecule,investigational,,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](CN2CCC3=C(C2)C=C(C=N3)C(F)(F)F)(C1)C(C)C,71587773
9990,DB11991,Oprozomib,small molecule,investigational,"Amino Acids, Peptides, and Proteins|Peptides",COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)[C@@]1(C)CO1,25067547
9991,DB11992,Omarigliptin,small molecule,investigational,"Agents causing angioedema|Blood Glucose Lowering Agents|DPP-IV Inhibitors|Heterocyclic Compounds, Fused-Ring",CS(=O)(=O)N1C=C2CN(CC2=N1)[C@H]1CO[C@@H]([C@@H](N)C1)C1=CC(F)=CC=C1F,46209133
9992,DB11993,PF-03463275,small molecule,investigational,"Aza Compounds|Glycine Plasma Membrane Transport Proteins, antagonists & inhibitors",[H][C@@]12CN(C)C[C@]1([H])[C@H]2CN(CC1=CC(Cl)=C(F)C=C1)C(=O)C1=CN(C)C=N1,44156901
9993,DB11994,Diacerein,small molecule,approved|investigational,"Anthracenes|Anti-Inflammatory Agents|Antiinflammatory and Antirheumatic Products|Antiinflammatory and Antirheumatic Products, Non-Steroids|Cytochrome P-450 CYP1A2 Inhibitors|Cytochrome P-450 CYP1A2 Inhibitors (strength unknown)|Cytochrome P-450 CYP2C9 Inhibitors|Cytochrome P-450 CYP2C9 Inhibitors (strength unknown)|Cytochrome P-450 CYP2D6 Inhibitors|Cytochrome P-450 CYP2D6 Inhibitors (strength unknown)|Cytochrome P-450 CYP2E1 Inhibitors|Cytochrome P-450 CYP2E1 Inhibitors (strength unknown)|Cytochrome P-450 Enzyme Inhibitors|Musculo-Skeletal System|Quinones",CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,26248
